survey_date,survey_start,deviceid,end_survey,instance_name,audit,enumerator_id,upazilla_name,union_name,intro_text,informed_consent,respondent_age,gps_reading,_gps_reading_latitude,_gps_reading_longitude,_uuid,_index
21/08/2019,2019-08-21T12:50:38.467+06:00,8.63956E+14,2019-08-21T13:30:11.482+06:00,d94fa6b8-bcbd-4c59-84ca-ba14bf5b1985,,78,ukhiya,ranta_palong,,yes,25,21.27971166666667 92.12305833333333 5.9 5.0,21.27971167,92.12305833,uuid_1090,1090
01/09/2019,2019-09-01T12:08:27.091+06:00,8.63956E+14,2019-09-01T12:47:42.612+06:00,af7163ae-bc82-4407-9f82-d59ad1b797b1,,12,teknaf,sabrang,,yes,22,20.830853333333334 92.29751166666668 6.6 4.9,20.83085333,92.29751167,uuid_1091,1091
19/08/2019,2019-08-19T11:40:14.921+06:00,8.63956E+14,2019-08-19T16:05:16.835+06:00,1e4c775a-e0a3-4488-8f51-9892b4839ae7,,151,ukhiya,palong_khali,,yes,19,21.146575 92.16585166666667 5.9 4.8,21.146575,92.16585167,uuid_1092,1092
20/08/2019,2019-08-20T11:13:45.690+06:00,8.63956E+14,2019-08-20T11:54:30.416+06:00,21156f49-fc56-469c-bf2f-2d3059eef2fc,,3031,ukhiya,raja_palong,,yes,20,21.229269999999996 92.13560166666666 48.2 2.7,21.22927,92.13560167,uuid_1093,1093
07/08/2019,2019-08-07T12:19:34.284+06:00,3.55316E+14,2019-08-07T13:04:45.929+06:00,69f3012a-6964-47af-b98f-aaa61bc04a55,,1004,teknaf,baharchara,,yes,35,21.00716445489028 92.19033469136629 -45.30762011700629 4.0,21.00716445,92.19033469,uuid_1094,1094
01/09/2019,2019-09-01T09:51:14.767+06:00,8.63956E+14,2019-09-01T10:30:28.381+06:00,78fd49dd-09cc-46c7-b80b-e48ef1157368,,28,teknaf,sabrang,,yes,35,20.799791666666668 92.31339000000001 -7.5 4.1,20.79979167,92.31339,uuid_1095,1095
28/08/2019,2019-08-28T10:17:06.561+06:00,8.63956E+14,2019-08-28T11:14:43.011+06:00,571fbbda-851a-44a3-8865-243edc3c23b7,,31,ukhiya,jalia_palong,,yes,50,21.281723333333336 92.06730166666667 12.6 4.7,21.28172333,92.06730167,uuid_1096,1096
21/08/2019,2019-08-21T10:05:12.005+06:00,8.63956E+14,2019-08-21T10:55:38.755+06:00,66c60d00-90ce-47f5-86cf-a9f1461f5fcd,,1036,ukhiya,ranta_palong,,yes,27,21.282955 92.12666166666668 6.0 2.7,21.282955,92.12666167,uuid_1097,1097
21/08/2019,2019-08-21T13:11:46.773+06:00,8.63956E+14,2019-08-21T13:54:22.625+06:00,5cd8e962-d05e-43f9-aa91-4ea97dc12c03,,62,ukhiya,raja_palong,,yes,35,21.26393666666667 92.10856 -13.2 4.2,21.26393667,92.10856,uuid_1098,1098
19/08/2019,2019-08-19T11:30:47.292+06:00,8.63956E+14,2019-08-19T12:26:38.917+06:00,def7a98b-ecc5-4b45-9264-ba60c83294da,,62,ukhiya,palong_khali,,yes,33,21.149638333333336 92.15070833333333 -2.7 4.7,21.14963833,92.15070833,uuid_1099,1099
27/08/2019,2019-08-27T11:23:29.823+06:00,8.60323E+14,2019-08-27T12:10:43.792+06:00,7f31efd8-8373-4cde-9718-292382d7abbb,,106,ukhiya,haldia_palong,,yes,51,21.23729166666667 92.05163166666668 9.3 4.3,21.23729167,92.05163167,uuid_1100,1100
19/08/2019,2019-08-19T13:26:23.605+06:00,8.63956E+14,2019-08-19T14:09:40.927+06:00,d35aa4ca-b30c-4077-aa90-0d172a8344a4,,106,ukhiya,palong_khali,,yes,18,21.152853333333336 92.14535833333333 33.3 1.9,21.15285333,92.14535833,uuid_1101,1101
26/08/2019,2019-08-26T09:12:14.960+06:00,8.63956E+14,2019-08-26T09:54:01.682+06:00,5d8b393e-2b43-4f5a-8bd3-c442d2a00bd7,,120,ukhiya,ranta_palong,,yes,50,21.292765 92.1284 -23.1 4.9,21.292765,92.1284,uuid_1102,1102
22/08/2019,2019-08-22T11:56:10.875+06:00,8.63956E+14,2019-08-22T13:07:06.811+06:00,b2a78ebf-a5c5-4b21-b298-e10e9b839e7c,,2028,ukhiya,ranta_palong,,yes,39,21.276308333333336 92.14396833333333 26.0 2.7,21.27630833,92.14396833,uuid_1103,1103
17/08/2019,2019-08-17T11:21:49.345+06:00,8.63956E+14,2019-08-17T16:13:44.865+06:00,55b93260-bbd1-444a-91a1-56400739e0ba,,3014,teknaf,nhilla,,yes,35,21.007781666666666 92.24265833333332 30.5 4.4,21.00778167,92.24265833,uuid_1104,1104
26/08/2019,2019-08-26T09:27:22.730+06:00,8.65313E+14,2019-08-26T10:13:15.944+06:00,cc9618dc-76ba-4126-b1a5-62b10faa77d7,,75,ukhiya,haldia_palong,,yes,35,21.292009999999998 92.12056833333332 14.0 4.7,21.29201,92.12056833,uuid_1105,1105
26/08/2019,2019-08-26T11:06:49.862+06:00,8.63956E+14,2019-08-26T11:46:33.627+06:00,759b9d97-2205-4cdb-aac9-4e014c051034,,12,ukhiya,haldia_palong,,yes,18,21.302861666666665 92.14558833333334 23.9 4.2,21.30286167,92.14558833,uuid_1106,1106
17/08/2019,2019-08-17T11:19:51.493+06:00,8.60323E+14,2019-08-17T12:02:13.387+06:00,072126f0-69c0-4488-ab17-24677a80ac2b,,3047,teknaf,nhilla,,yes,35,20.96544666666667 92.24921666666665 11.3 4.8,20.96544667,92.24921667,uuid_1107,1107
17/08/2019,2019-08-17T10:40:25.732+06:00,8.63956E+14,2019-08-17T11:20:40.571+06:00,85927f9f-a24b-4762-8ae3-822b32c5fe7b,,31,teknaf,nhilla,,yes,35,21.04530666666667 92.23668333333332 12.0 4.3,21.04530667,92.23668333,uuid_1108,1108
27/08/2019,2019-08-27T08:50:10.936+06:00,8.63956E+14,2019-08-27T09:33:27.627+06:00,a959afa5-490a-4092-9dbc-8b7fadafcffa,,31,ukhiya,jalia_palong,,yes,35,21.24346166666667 92.05035500000001 9.0 3.4,21.24346167,92.050355,uuid_1109,1109
07/08/2019,2019-08-07T11:26:54.240+06:00,3.52083E+14,2019-08-07T12:15:38.111+06:00,2eaf0e2a-d463-4fb1-9d50-3ac48161caa4,,80,teknaf,baharchara,,yes,50,20.948696189205855 92.21476903279012 -40.75528151008157 4.0,20.94869619,92.21476903,uuid_1110,1110
07/08/2019,2019-08-07T12:06:56.170+06:00,3.52083E+14,2019-08-07T12:52:38.970+06:00,b3ea3cf5-be51-481c-8254-5a5abfc87dd6,,110,teknaf,baharchara,,yes,40,20.919988044309562 92.2284998602989 -33.07194558810391 4.0,20.91998804,92.22849986,uuid_1111,1111
21/08/2019,2019-08-21T12:43:50.359+06:00,8.60323E+14,2019-08-21T13:32:23.923+06:00,b4227f7c-71d5-4667-af62-56ece2a4cced,,3047,ukhiya,ranta_palong,,yes,28,21.28771 92.13270166666668 39.2 3.3,21.28771,92.13270167,uuid_1112,1112
27/08/2019,2019-08-27T09:36:46.700+06:00,8.63956E+14,2019-08-27T10:35:23.367+06:00,de2f8bde-957d-4f1d-9b65-78e6f9f467c2,,18,ukhiya,jalia_palong,,yes,45,21.09775666666667 92.125325 47.6 5.0,21.09775667,92.125325,uuid_1113,1113
08/09/2019,2019-09-08T14:06:36.254+06:00,3.52083E+14,2019-09-08T14:47:51.952+06:00,8f3b207b-709f-4ddc-9d9e-c3a7edd41cc5,,115,teknaf,teknaf_pourasabha,,yes,35,20.857619121987153 92.30002894636463 -41.34120678451926 4.0,20.85761912,92.30002895,uuid_1114,1114
21/08/2019,2019-08-21T12:14:18.519+06:30,3.53883E+14,2019-08-21T13:22:07.272+06:30,63705425-6320-4f2b-a832-1496938ffb05,,3031,ukhiya,ranta_palong,,yes,30,21.27395293066258 92.1085719088991 -59.779889219722975 4.0,21.27395293,92.10857191,uuid_1115,1115
20/08/2019,2019-08-20T10:36:09.219+06:00,8.63956E+14,2019-08-20T11:12:13.771+06:00,118120d3-346e-47d9-a334-59ca1b4a612e,,3066,ukhiya,palong_khali,,yes,65,21.21844 92.146215 20.2 4.9,21.21844,92.146215,uuid_1116,1116
18/08/2019,2019-08-18T11:09:01.513+06:00,8.63956E+14,2019-08-18T11:45:18.063+06:00,90cb3697-5f51-41d3-8d55-b41fa172382a,,78,teknaf,whykong,,yes,27,21.13017 92.19109166666667 14.3 4.2,21.13017,92.19109167,uuid_1117,1117
18/08/2019,2019-08-18T14:42:29.898+06:00,8.63956E+14,2019-08-18T15:22:59.679+06:00,97a17783-cdab-4bca-8a47-59aa746009ef,,62,teknaf,whykong,,yes,45,21.130704999999995 92.18187833333334 21.3 5.0,21.130705,92.18187833,uuid_1118,1118
18/08/2019,2019-08-18T13:02:10.491+06:00,8.65313E+14,2019-08-18T13:31:32.477+06:00,55a15b61-ec19-4ba4-84b3-13290184f951,,89,teknaf,whykong,,yes,50,21.101695000000003 92.123855 -4.1 4.4,21.101695,92.123855,uuid_1119,1119
28/08/2019,2019-08-28T10:42:59.921+06:00,8.60323E+14,2019-08-28T11:23:44.752+06:00,22f35361-b443-43f0-b3ad-0090a95c53ae,,73,ukhiya,jalia_palong,,yes,60,21.288716666666666 92.07052999999999 13.7 3.8,21.28871667,92.07053,uuid_1120,1120
08/08/2019,2019-08-08T14:01:43.634+06:00,3.53883E+14,2019-08-08T14:45:15.055+06:00,11865d36-ef7e-4bde-895e-180b631ac7d8,,25,teknaf,teknaf,,yes,55,20.94694428995007 92.2549707610622 -50.298051125144426 4.0,20.94694429,92.25497076,uuid_1121,1121
20/08/2019,2019-08-20T11:23:08.326+06:00,8.63956E+14,2019-08-20T12:02:39.815+06:00,9a16fbb5-72d5-4095-a443-fd405a1eb11f,,120,ukhiya,raja_palong,,yes,70,21.248325 92.14081 22.8 5.0,21.248325,92.14081,uuid_1122,1122
19/08/2019,2019-08-19T14:03:03.344+06:00,8.63956E+14,2019-08-19T14:47:06.910+06:00,7f654035-c4b5-48d0-9157-d26db39f3bc9,,18,ukhiya,palong_khali,,yes,75,21.14508166666667 92.16802166666666 25.4 4.9,21.14508167,92.16802167,uuid_1123,1123
19/08/2019,2019-08-19T08:31:31.662+12:00,8.63956E+14,2019-08-19T11:26:19.459+12:00,b76b33d4-84a2-4336-ab83-d90ed86f0dfa,,42,ukhiya,palong_khali,,yes,30,21.147856666666666 92.17224999999999 10.7 4.6,21.14785667,92.17225,uuid_1124,1124
19/08/2019,2019-08-19T11:41:30.361+06:00,8.63956E+14,2019-08-19T12:23:01.482+06:00,8850080b-3f90-4347-a894-79ea06bbed1b,,91,teknaf,whykong,,yes,55,21.139235 92.16354666666666 35.0 4.9,21.139235,92.16354667,uuid_1125,1125
24/08/2019,2019-08-24T11:04:06.173+06:00,8.63128E+14,2019-08-24T11:46:37.508+06:00,ce00b610-ddd5-4688-acc8-5ce1f49c9f29,,2029,teknaf,sabrang,,yes,48,20.825543333333332 92.28892833333333 6.4 4.9,20.82554333,92.28892833,uuid_1126,1126
19/08/2019,2019-08-19T13:12:14.726+06:00,8.60323E+14,2019-08-19T14:02:10.211+06:00,a380c725-9c8a-4ec8-8359-e12ce1cfe7ea,,85,teknaf,whykong,,yes,45,21.133066666666664 92.16924333333333 31.7 2.2,21.13306667,92.16924333,uuid_1127,1127
17/08/2019,2019-08-17T10:36:22.447+06:00,8.65313E+14,2019-08-17T11:23:23.496+06:00,c9b53d6c-58e1-4a87-b41a-7eff24f4c2d9,,89,teknaf,nhilla,,yes,50,21.050195 92.22967833333333 69.7 4.9,21.050195,92.22967833,uuid_1128,1128
17/08/2019,2019-08-17T12:52:54.463+06:00,8.63128E+14,2019-08-17T13:45:29.886+06:00,b5872229-4e55-42dd-83f7-09687bdbc484,,93,teknaf,nhilla,,yes,30,21.05248166666667 92.22598 34.3 4.3,21.05248167,92.22598,uuid_1129,1129
20/08/2019,2019-08-20T13:34:29.282+06:00,8.63128E+14,2019-08-20T14:23:46.019+06:00,2619698b-9de2-4dce-9c07-929ec86198a0,,93,ukhiya,jalia_palong,,yes,55,21.257213333333333 92.18314166666666 41.2 2.6,21.25721333,92.18314167,uuid_1130,1130
17/08/2019,2019-08-17T14:32:20.940+06:00,8.63956E+14,2019-08-17T15:14:21.461+06:00,bc01b77f-a320-4613-8c5c-2842a3776791,,120,teknaf,whykong,,yes,19,21.103306666666672 92.20716333333333 4.9 2.7,21.10330667,92.20716333,uuid_1131,1131
18/08/2019,2019-08-18T12:30:26.086+06:00,8.63956E+14,2019-08-18T13:09:11.731+06:00,3d2d182d-661e-4e2f-b995-8d1b8a266cfd,,120,ukhiya,jalia_palong,,yes,35,21.089321666666667 92.14216333333334 9.7 4.5,21.08932167,92.14216333,uuid_1132,1132
27/08/2019,2019-08-27T08:42:44.185+06:00,8.63956E+14,2019-08-27T09:22:27.078+06:00,abc0ef6c-48f2-4c72-b034-d034de25c257,,12,ukhiya,jalia_palong,,yes,28,21.274814999999997 92.04991666666668 -52.3 4.9,21.274815,92.04991667,uuid_1133,1133
22/08/2019,2019-08-22T10:01:51.456+06:00,8.63956E+14,2019-08-22T10:49:55.904+06:00,42fd7601-bea5-4fde-95dc-d0092f68986e,,1015,ukhiya,ranta_palong,,yes,26,21.284086666666667 92.14575833333335 7.0 4.0,21.28408667,92.14575833,uuid_1134,1134
09/09/2019,2019-09-09T10:55:51.299+06:00,8.65313E+14,2019-09-09T11:45:07.561+06:00,2dcbeebd-6a9d-4499-a27a-266af5148298,,62,teknaf,teknaf_pourasabha,,yes,61,20.863721666666667 92.29659166666667 -60.8 4.7,20.86372167,92.29659167,uuid_1135,1135
19/08/2019,2019-08-19T12:23:32.071+06:00,8.63956E+14,2019-08-19T13:19:15.471+06:00,6e0dd952-f4ad-421f-9376-e0dd62ebf8bf,,93,ukhiya,palong_khali,,yes,22,21.147513333333336 92.17429833333333 18.5 3.2,21.14751333,92.17429833,uuid_1136,1136
22/08/2019,2019-08-22T12:40:43.904+06:00,8.63819E+14,2019-08-22T13:22:41.076+06:00,eeae6906-6304-4887-9e53-2668df97cd92,,28,ukhiya,ranta_palong,,yes,75,21.287115000000004 92.15615333333332 15.1 2.4,21.287115,92.15615333,uuid_1137,1137
08/08/2019,2019-08-08T13:32:22.882+06:00,8.63956E+14,2019-08-08T14:06:19.149+06:00,509c1420-18c2-4961-8d3c-3836f3560ee0,,3052,teknaf,teknaf,,yes,50,20.891878333333338 92.24839500000002 -0.0 4.3,20.89187833,92.248395,uuid_1138,1138
27/08/2019,2019-08-27T10:45:26.180+06:00,8.63956E+14,2019-08-27T11:26:43.604+06:00,54c9c726-c211-49fa-acbf-01c2dc335381,,28,ukhiya,jalia_palong,,yes,55,21.10867166666667 92.11461333333334 15.7 4.5,21.10867167,92.11461333,uuid_1139,1139
22/08/2019,2019-08-22T10:44:29.437+06:00,8.63956E+14,2019-08-22T11:33:31.821+06:00,14f874f2-2730-4121-9014-5134595d412f,,1036,ukhiya,ranta_palong,,yes,20,21.27938 92.15362666666667 24.8 4.1,21.27938,92.15362667,uuid_1140,1140
28/08/2019,2019-08-28T09:51:20.617+06:00,8.63956E+14,2019-08-28T10:57:05.505+06:00,93420659-3d94-4635-bfad-6588b10c5505,,151,ukhiya,jalia_palong,,yes,23,21.283804999999997 92.04900833333335 4.4 4.8,21.283805,92.04900833,uuid_1141,1141
20/08/2019,2019-08-20T13:28:20.140+06:00,8.63819E+14,2019-08-20T14:10:08.809+06:00,d26f2d62-23fd-436d-a0f4-11953ffb8ccd,,28,ukhiya,raja_palong,,yes,27,21.250713333333337 92.178215 27.8 3.8,21.25071333,92.178215,uuid_1142,1142
18/08/2019,2019-08-18T11:51:38.115+06:00,8.63956E+14,2019-08-18T12:45:03.793+06:00,34ce3533-9c81-4060-8403-b498c76a2429,,151,teknaf,whykong,,yes,50,21.028601666666667 92.18385000000002 8.5 4.9,21.02860167,92.18385,uuid_1143,1143
07/08/2019,2019-08-07T12:13:08.521+06:00,3.53883E+14,2019-08-07T13:53:47.019+06:00,98d90125-1e1d-46d4-8bed-51dd9d7d0e9a,,2019,teknaf,baharchara,,yes,35,20.95541363080412 92.20874717343669 -33.982160928726806 4.0,20.95541363,92.20874717,uuid_1144,1144
01/09/2019,2019-09-01T10:22:45.199+06:00,8.63956E+14,2019-09-01T11:04:00.308+06:00,680933ac-cc7d-4b9e-a74a-1d9fc8107551,,120,teknaf,sabrang,,yes,40,20.817234999999997 92.30259333333333 4.3 4.5,20.817235,92.30259333,uuid_1145,1145
19/08/2019,2019-08-19T12:49:02.523+06:00,8.63956E+14,2019-08-19T13:33:21.453+06:00,dedc8a91-4e6f-4208-bda0-9fdf0e864959,,110,ukhiya,palong_khali,,yes,28,21.147355 92.17877500000002 19.9 3.2,21.147355,92.178775,uuid_1146,1146
24/08/2019,2019-08-24T11:00:09.608+06:00,8.63956E+14,2019-08-24T11:41:48.099+06:00,71d8c17e-cbe4-4557-8d13-40c637e00a18,,1008,teknaf,sabrang,,yes,22,20.812790000000003 92.31149500000001 13.7 4.8,20.81279,92.311495,uuid_1147,1147
21/08/2019,2019-08-21T13:55:46.486+06:00,8.65313E+14,2019-08-21T14:38:57.159+06:00,d8e5b48a-26e1-423a-bf82-0b5ae0523a1a,,1004,ukhiya,raja_palong,,yes,25,21.24412 92.17357500000001 30.5 4.9,21.24412,92.173575,uuid_1148,1148
24/08/2019,2019-08-24T12:51:15.729+06:00,8.60323E+14,2019-08-24T13:27:02.241+06:00,8c6e0c5a-1258-41ce-9bee-17715f97f41c,,2048,teknaf,sabrang,,yes,35,20.80508166666667 92.31925833333335 32.3 3.8,20.80508167,92.31925833,uuid_1149,1149
08/08/2019,2019-08-08T12:43:54.694+06:00,3.52083E+14,2019-08-08T13:30:29.477+06:00,d35dca77-369d-408e-8228-5e6906dec032,,106,teknaf,teknaf,,yes,77,20.871912782007854 92.27576060970505 -42.40258009421499 4.0,20.87191278,92.27576061,uuid_1150,1150
19/08/2019,2019-08-19T11:22:28.065+06:00,8.63956E+14,2019-08-19T12:00:59.154+06:00,c449a40f-f0e7-4fd7-8285-eb9e6fe299ed,,120,ukhiya,palong_khali,,yes,27,21.14695166666667 92.14826833333333 4.0 4.9,21.14695167,92.14826833,uuid_1151,1151
07/08/2019,2019-08-07T12:27:40.919+06:00,8.63956E+14,2019-08-07T13:18:58.472+06:00,f3e328fa-70e6-4e88-aebb-bc3532749e3f,,1008,teknaf,baharchara,,yes,55,21.044306666666664 92.17312333333332 17.5 5.0,21.04430667,92.17312333,uuid_1152,1152
08/08/2019,2019-08-08T14:06:08.271+06:00,3.55316E+14,2019-08-08T14:46:22.667+06:00,b694335e-baed-4ea4-b646-e3dd83eb8e41,,3025,teknaf,nhilla,,yes,30,20.96680120502673 92.24556868806475 -31.219495750782666 4.0,20.96680121,92.24556869,uuid_1153,1153
09/09/2019,2019-09-09T09:40:41.527+06:00,8.65313E+14,2019-09-09T10:31:12.195+06:00,39b2d3ef-b6af-44dd-b8e0-a2187325609f,,75,teknaf,teknaf_pourasabha,,yes,58,20.85980833333333 92.29468666666668 -4.8 4.6,20.85980833,92.29468667,uuid_1154,1154
17/08/2019,2019-08-17T10:44:58.312+06:00,8.63128E+14,2019-08-17T11:27:33.361+06:00,01e5d922-6ca3-4b87-ae5d-83329e0c9916,,25,teknaf,nhilla,,yes,22,21.073865 92.22287833333333 7.9 4.9,21.073865,92.22287833,uuid_1155,1155
17/08/2019,2019-08-17T15:00:59.201+06:00,8.63956E+14,2019-08-17T15:35:51.942+06:00,eecb5333-2d79-4be1-8921-a990afe04b0f,,18,teknaf,whykong,,yes,40,21.086776666666665 92.20666333333332 7.1 4.9,21.08677667,92.20666333,uuid_1156,1156
08/08/2019,2019-08-08T13:25:43.823+06:00,8.63956E+14,2019-08-08T14:10:20.241+06:00,7e9ccf0a-02a1-4750-825d-227e1169db81,,3055,teknaf,teknaf,,yes,40,20.897058333333334 92.25117666666665 -14.3 4.9,20.89705833,92.25117667,uuid_1157,1157
18/08/2019,2019-08-18T13:28:52.511+06:00,8.63956E+14,2019-08-18T14:10:14.738+06:00,34ab7bb3-bca8-4395-94b1-691f26d1bf6c,,80,teknaf,whykong,,yes,30,21.09149166666667 92.20580333333334 35.7 4.0,21.09149167,92.20580333,uuid_1158,1158
28/08/2019,2019-08-28T08:31:33.670+06:00,8.63956E+14,2019-08-28T09:18:40.091+06:00,551fe38e-dfc4-43ee-af4a-e11a08d91819,,25,ukhiya,jalia_palong,,yes,34,21.286056666666664 92.05143166666667 13.9 4.2,21.28605667,92.05143167,uuid_1159,1159
20/08/2019,2019-08-20T13:03:56.255+06:00,8.65313E+14,2019-08-20T13:43:27.641+06:00,b84324dc-54d3-478b-8036-b2a49c4c824d,,2038,ukhiya,raja_palong,,yes,59,21.251238333333337 92.13967333333333 14.0 4.5,21.25123833,92.13967333,uuid_1160,1160
18/08/2019,2019-08-18T10:13:25.367+06:00,8.63956E+14,2019-08-18T10:55:59.555+06:00,03a62c44-f5ad-48fd-a639-612ece7daf8b,,28,teknaf,whykong,,yes,75,21.10977833333333 92.17408166666668 48.2 4.7,21.10977833,92.17408167,uuid_1161,1161
20/08/2019,2019-08-20T13:25:40.166+06:00,8.65313E+14,2019-08-20T14:06:06.878+06:00,01b9e4b4-cb04-4053-aafa-519732eac648,,110,ukhiya,raja_palong,,yes,25,21.255643333333335 92.17576333333334 24.4 4.9,21.25564333,92.17576333,uuid_1162,1162
18/08/2019,2019-08-18T14:29:43.846+06:00,8.60323E+14,2019-08-18T15:22:52.279+06:00,c24c8e4e-e0fa-4be5-833a-249bd8bb1396,,85,teknaf,whykong,,yes,34,21.106033333333336 92.20165 14.0 3.6,21.10603333,92.20165,uuid_1163,1163
22/08/2019,2019-08-22T10:23:33.748+06:00,3.55316E+14,2019-08-22T11:17:28.509+06:00,3a4857bd-0f30-4003-a928-16e92459b7c2,,83,ukhiya,ranta_palong,,yes,60,21.271795508391346 92.1414640547543 -37.8977846889775 4.0,21.27179551,92.14146405,uuid_1164,1164
21/08/2019,2019-08-21T13:24:21.131+06:00,8.60323E+14,2019-08-21T14:11:13.895+06:00,23c36499-26d6-42a2-82db-34d12abb0374,,3055,ukhiya,raja_palong,,yes,70,21.25364666666667 92.11025999999998 16.4 2.8,21.25364667,92.11026,uuid_1165,1165
07/08/2019,2019-08-07T12:46:45.742+06:00,8.63956E+14,2019-08-07T13:34:02.221+06:00,1d21577c-2b23-4f9d-8e3d-f5aacec352cc,,37,teknaf,baharchara,,yes,32,21.071358333333333 92.15133666666667 23.5 5.0,21.07135833,92.15133667,uuid_1166,1166
07/08/2019,2019-08-07T11:48:55.536+06:30,3.52083E+14,2019-08-07T12:39:42.551+06:30,7f91a327-857e-42e8-8c09-ad413c102857,,73,teknaf,baharchara,,yes,53,20.92499592155186 92.22330373076585 -41.419630182302576 4.0,20.92499592,92.22330373,uuid_1167,1167
18/08/2019,2019-08-18T11:13:39.222+06:00,8.63956E+14,2019-08-18T12:02:20.255+06:00,ea0aae8d-409e-4059-bc0d-e904211b2f0f,,42,teknaf,whykong,,yes,19,21.119583333333335 92.18193000000001 29.1 4.6,21.11958333,92.18193,uuid_1168,1168
28/08/2019,2019-08-28T09:40:25.131+06:00,8.63956E+14,2019-08-28T10:25:43.064+06:00,0d7599f1-9b68-4b8a-b498-e137a14c4ac7,,83,ukhiya,jalia_palong,,yes,40,21.278278333333333 92.079145 9.7 2.6,21.27827833,92.079145,uuid_1169,1169
22/08/2019,2019-08-22T10:51:39.007+12:00,8.63956E+14,2019-08-22T11:37:26.972+12:00,9af22af0-ffdb-4648-812e-de64cdce9c7c,,115,ukhiya,haldia_palong,,yes,40,21.2926 92.08921666666666 -13.6 2.4,21.2926,92.08921667,uuid_1170,1170
07/08/2019,2019-08-07T13:08:20.720+06:00,3.53883E+14,2019-08-07T13:51:17.289+06:00,d4786a25-f612-4654-805a-1a6698d83957,,3033,teknaf,baharchara,,yes,30,20.936385530582175 92.2192325753461 -10.067825116968951 4.0,20.93638553,92.21923258,uuid_1171,1171
19/08/2019,2019-08-19T12:00:40.851+06:00,8.60323E+14,2019-08-19T12:42:10.421+06:00,b51c139c-6674-4770-8499-b6e61e236472,,83,ukhiya,palong_khali,,yes,27,21.168008333333333 92.15832666666665 -1.6 4.5,21.16800833,92.15832667,uuid_1172,1172
09/09/2019,2019-09-09T10:30:48.035+06:00,8.63956E+14,2019-09-09T11:17:34.568+06:00,8887291b-b9f8-452a-9bf1-8862bd3a6e27,,54,teknaf,teknaf_pourasabha,,yes,50,20.86082666666667 92.29212166666666 13.2 2.2,20.86082667,92.29212167,uuid_1173,1173
18/08/2019,2019-08-18T12:23:10.318+12:00,8.63956E+14,2019-08-18T13:02:12.034+12:00,186524c7-bc84-460b-94ee-797314ac8ce0,,110,teknaf,whykong,,yes,33,21.039334999999998 92.17877166666668 -73.3 4.9,21.039335,92.17877167,uuid_1174,1174
08/08/2019,2019-08-08T12:22:22.267+06:00,8.63956E+14,2019-08-08T12:52:56.492+06:00,ce8ee1d3-ceaf-42fa-b25e-4d999c0770ba,,3055,teknaf,teknaf,,yes,75,20.89793166666667 92.24851333333332 30.4 3.1,20.89793167,92.24851333,uuid_1175,1175
08/09/2019,2019-09-08T11:18:00.430+06:00,3.52083E+14,2019-09-08T11:58:11.340+06:00,79f0cfe6-9f80-492b-9b1a-b363f7f38d2c,,28,teknaf,teknaf_pourasabha,,yes,40,20.868271616324584 92.2951056262893 -51.54335667269429 4.0,20.86827162,92.29510563,uuid_1176,1176
07/08/2019,2019-08-07T10:52:19.156+06:00,3.55316E+14,2019-08-07T11:28:38.311+06:00,56e47a1a-14ac-4583-8a69-28f89da9058c,,3025,teknaf,baharchara,,yes,25,20.907191984581242 92.2382056652696 -36.04593696654253 6.0,20.90719198,92.23820567,uuid_1177,1177
24/08/2019,2019-08-24T12:51:58.575+12:00,8.63956E+14,2019-08-24T14:05:12.871+12:00,39c9e59d-2502-4966-ba92-055d4f42d500,,151,teknaf,sabrang,,yes,30,20.812614999999997 92.31405166666667 -34.3 4.9,20.812615,92.31405167,uuid_1178,1178
18/08/2019,2019-08-18T11:32:44.452+12:00,8.63956E+14,2019-08-18T12:11:14.003+12:00,a3a12bf0-cd74-4c4c-b970-f9a4ba1cbd85,,110,teknaf,whykong,,yes,45,21.037899999999997 92.17848333333335 5.2 3.5,21.0379,92.17848333,uuid_1179,1179
01/09/2019,2019-09-01T11:34:46.332+06:00,8.63956E+14,2019-09-01T12:25:02.503+06:00,758678bd-4256-4549-af8d-0a27ab0cf40f,,37,teknaf,sabrang,,yes,30,20.833481666666664 92.30112 45.1 5.0,20.83348167,92.30112,uuid_1180,1180
07/08/2019,2019-08-07T11:01:56.335+06:00,3.53883E+14,2019-08-07T11:59:11.375+06:00,c62d06d5-fd95-42e4-b2ef-bd1a0bd31465,,13,teknaf,baharchara,,yes,26,20.96260115795739 92.20830988749627 -29.716491116807163 4.0,20.96260116,92.20830989,uuid_1181,1181
27/08/2019,2019-08-27T12:11:10.053+12:00,8.63956E+14,2019-08-27T13:08:34.214+12:00,bce08a2c-efa4-4f9b-8e58-c050c5aa1f54,,115,ukhiya,jalia_palong,,yes,27,21.091936666666665 92.12911666666666 45.3 4.5,21.09193667,92.12911667,uuid_1182,1182
07/08/2019,2019-08-07T11:50:22.709+06:00,3.53883E+14,2019-08-07T12:38:44.233+06:00,eb452231-1f34-4872-9a29-3a9af714dfde,,1051,teknaf,baharchara,,yes,35,20.91923502603048 92.2271582382204 -49.812888507364406 4.0,20.91923503,92.22715824,uuid_1183,1183
